author,favorite_count,text,in_reply_to_screen_name,created_at,retweet_count,id_str,imagelink 
George_Osborne,26,If we vote Remain on June 23 future is bright: OECD forecasts growth rebounding this year and stabilising in 2017 #StrongerIn,,Wed Jun 01 08:49:45 +0000 2016,27,737929114812854272,NA
LeaveEUOfficial,87,"Number 10 treating UK public 'like fools' in Brexit debate, says Thatcher's economic adviser https://t.co/PNVZAFhVuv https://t.co/uQXby32rGU",,Wed May 11 09:57:04 +0000 2016,151,730335908860440576,https://pbs.twimg.com/media/CiKso1LWwAAnXml.jpg
andrealeadsom,41,"Excellent piece in the @Telegraph from @timloughton on why Expats will not be kicked out of Europe if we Leave!
https://t.co/Bch7JCC4rY",,Tue Jun 21 11:45:21 +0000 2016,77,745221061051047936,NA
vote_leave,180,".@patel4witham urges #VoteLeave supporters to campaign hard until 23 June to ensure we #TakeControl of our destiny
https://t.co/esAX86GqG7",,Sat Jun 04 17:26:07 +0000 2016,186,739146227212656640,NA
LeaveEUOfficial,137,"There's no EU/US trade deal right now. If #TTIP is all Obama can offer for an In vote, it's “thanks, Mr President, but no thanks”. #Brexit",,Sun Apr 24 15:21:00 +0000 2016,116,724256837449691137,NA
peoplesvote_hq,13,"""This is a battle for the soul of our country - I do not want Nigel Farage's vision for Britain"" - strong from @George_Osborne on #BBCDebate",,Wed Jun 08 18:56:22 +0000 2016,16,740618487840841728,NA
LeaveEUOfficial,123,"UK is leading diplomatic player, leading intelligence gatherer &amp; UN Security Council member. This &amp; NATO makes us secure, not EU #C4Debate",,Wed Jun 22 21:11:56 +0000 2016,137,745726034440523776,NA
Nigel_Farage,813,Just returned government's booklet of EU lies to Number 10 with @prwhittle &amp; @DianeJamesMEP. Returning to sender! https://t.co/an6t3Q9xoN,,Fri Apr 15 10:17:03 +0000 2016,439,720918853581172737,https://pbs.twimg.com/media/CgE3vZdW8AAOZwz.jpg
timfarron,60,"Thoughts are with all in Tel Aviv. Terror must not win, and we support all those seeking a secure and peaceful future for Israel &amp; Palestine",,Thu Jun 09 08:39:07 +0000 2016,34,740825541427789825,NA
peoplesvote_hq,31,Indian PM @narendramodi is the latest of many world leaders who say we're better off IN Europe: https://t.co/4fZUQwF3yh,,Fri May 27 09:56:12 +0000 2016,74,736133896522207232,https://pbs.twimg.com/media/CjdFnTFW0AAzHLA.jpg
vote_leave,32,Read about EU laws on how shops must 'present' their bananas here - do we really need Eurocrats in charge of this? https://t.co/8hpKP2E05H,,Tue May 17 15:57:39 +0000 2016,31,732600981289115649,NA
George_Osborne,17,Higher inflation &amp; a weaker economy means the state pension will be worth less &amp; pensioners with homes and shares will lose money,,Fri May 27 11:51:36 +0000 2016,2,736162940810854400,NA
peoplesvote_hq,40,Prices are lower in UK shops thanks to our trade with the EU – why would we put that at risk by leaving? #BBCDebate https://t.co/PLmWEZHTFQ,,Tue Jun 21 20:36:28 +0000 2016,39,745354724447232001,https://pbs.twimg.com/media/CiuOEpTWYAMlFNE.jpg
timfarron,0,"@29leeFinch @gazettenewsdesk Hi Lee, can I help?",29leeFinch,Sun May 22 09:05:11 +0000 2016,0,734309119109308416,NA
LeanneWood,17,Cyfweliad / interview with @adrianmasters84  &amp; @ITVWales on the developments in the #Senedd. https://t.co/zr0u3X2nHS @Plaid_Cymru #Plaid16,,Fri May 13 08:22:04 +0000 2016,26,731036776740073472,NA
RuthDavidsonMSP,0,@JasonBBarber gorgeous. Are you keeping the name?,JasonBBarber,Sat Apr 16 22:20:17 +0000 2016,0,721463249548546048,NA
LeaveEUOfficial,81,"'@Nigel_Farage: ""We are too obsessed with the market in Europe. There is a big world out there."" #Marr #LeaveEU",,Sun May 01 08:37:35 +0000 2016,86,726692027350536192,NA
peoplesvote_hq,74,"MUST-WATCH: All over the UK, people from every background &amp; walk of life are coming together to say #ImIN.
https://t.co/s2OqzrWEVt",,Mon May 30 08:30:37 +0000 2016,83,737199524129570816,NA
Nigel_Farage,489,"The safe, sensible, secure choice is to Leave EU and control our borders. https://t.co/GGc1bKnPiI",,Sun May 22 08:20:07 +0000 2016,457,734297778738892800,NA
peoplesvote_hq,17,"World Bank, OECD, Bank of England, LSE, PwC, IMF are all clear: our economy is #Strongerin https://t.co/RzztV6MGJa #ITVEURef",,Tue Jun 07 20:34:53 +0000 2016,24,740280892896235520,https://pbs.twimg.com/media/ChnfqhMXIAEa_TG.jpg
brum_tattooking,0,@timfarron can you help me get a blue tick on Twitter please,timfarron,Fri Jun 03 16:03:09 +0000 2016,0,738762958390595584,NA
LeaveEUOfficial,105,"Here we go. The long expected intervention from @JunckerEU set to come next week. 

Will you buy it? We won't. https://t.co/Pl6z14Jp6h",,Tue Jun 14 10:03:20 +0000 2016,213,742658676012527617,NA
SadiqKhan,87,The choice on 5 May is clear. A 17% fare increase with @ZacGoldsmith. Or a fare freeze with me. #ESMayoral https://t.co/rIHfILWlvd,,Thu Apr 21 16:17:56 +0000 2016,124,723184002434101248,https://pbs.twimg.com/media/CglEBDzUUAEpcPb.jpg
vote_leave,5,@_hanimustafa @Stewart4Pboro @JayBeecher_UKIP @Graham4ParkWard @Vote_LeaveMedia Great work – thank you all! #VoteLeave #TakeControl,_hanimustafa,Sat May 14 11:54:18 +0000 2016,2,731452575803953152,NA
peoplesvote_hq,50,"WATCH: In an unprecedented display of cross-party support, Con, Lab, Lib &amp; Green all say we're #StrongerIn
https://t.co/xr3yQxeLk1",,Mon Jun 06 14:52:26 +0000 2016,64,739832326759186432,NA
LeaveEUOfficial,44,"EU ref hits peak #cringe, courtesy of creepiest man in politics. Probably worth a few thousand Leave votes. #Brexit https://t.co/F34tjAUnO3",,Mon May 16 16:35:58 +0000 2016,33,732248236015140864,NA
SadiqKhan,56,"The Queen has served our country brilliantly for many decades – sending best wishes on her birthday.
#HappyBirthdayYourMajesty",,Thu Apr 21 10:02:19 +0000 2016,31,723089473714581504,NA
LeaveEUOfficial,67,German plot to keep EU army a secret until June 23rd exposed as plans drawn up in Berlin. https://t.co/ZY8jQGsKw0,,Tue May 03 10:13:07 +0000 2016,167,727440847403364353,NA
LeaveEUOfficial,223,We've won in #Swindon,,Thu Jun 23 23:54:26 +0000 2016,78,746129317797715969,NA
LeaveEUOfficial,13,2/2: He doesn't even know who the UK Commissioner is: it's Jonathon Hill BTW.,,Thu Jun 02 18:53:02 +0000 2016,14,738443324000964608,NA
Nigel_Farage,2026,"I don't believe a single thing Mr. Cameron says anymore and increasingly nor do the British people.
https://t.co/HHWXB1n6hj",,Thu Jun 02 20:56:39 +0000 2016,1691,738474430561542144,NA
LiamFox,5,Join me at the EU Rally at the Consti in #Clevedon 2:00 this afternoon https://t.co/NIAoB4fl3V  @vote_leave #Brexit,,Sat May 14 10:51:46 +0000 2016,4,731436837487685632,NA
RuthDavidsonMSP,0,"@GlasgowWelsh @guardiannews CAN anyhing beat Heinz, though?",GlasgowWelsh,Thu Apr 28 11:35:54 +0000 2016,0,725649737593049089,NA
peoplesvote_hq,83,"What has the EU ever done for us? How about these: dozens of positive, uplifting reasons to vote REMAIN on 23 June.
https://t.co/5GC8RVwetj",,Wed May 25 21:17:52 +0000 2016,171,735580670156640257,NA
vote_leave,221,.@BorisJohnson: “My question to the Remainers is: What is your vision for Britain if we stay in the unreformed EU?” https://t.co/bXUhH8jpCP,,Sat Jun 04 17:20:44 +0000 2016,244,739144872217726976,https://pbs.twimg.com/media/CkH3SevXAAAR5lJ.jpg
peoplesvote_hq,30,How would our world influence change if we left Europe? A top history professor gives his expert view: https://t.co/9GQtNUyjhz #BBCDebate,,Tue Jun 21 20:50:57 +0000 2016,47,745358366688546816,NA
timfarron,0,@LoZHedGeHoG Your vote could really make a difference!,LoZHedGeHoG,Thu May 05 17:48:04 +0000 2016,0,728280114535010305,NA
RuthDavidsonMSP,0,@homoousian I hope so too. What a dreadfully shocking few days it's been.,homoousian,Fri Jun 17 17:57:18 +0000 2016,0,743865114747625473,NA
vote_leave,77,Cameron claims he is 'genuinely worried about leaving the EU'. Why did he call a referendum then? #InOrOut,,Thu Jun 02 19:50:20 +0000 2016,50,738457741186990080,NA
peoplesvote_hq,28,Incredibly important from High St bosses: RT so everybody knows we're #StrongerIn https://t.co/G4G7JPwJkq https://t.co/rNEYOcz0XE,,Sun May 22 09:54:49 +0000 2016,83,734321609125859329,https://pbs.twimg.com/media/CjDVl7_WYAAdQBp.jpg
peoplesvote_hq,13,"The weight of expert economic opinion is overwhelmingly in favour of  staying IN Europe. #ITVEURef
https://t.co/QfiJ7gFHwO",,Thu Jun 09 20:38:23 +0000 2016,25,741006549267681281,NA
LeanneWood,1,"@rich_dbno If the council won't reopen it, the community want to run it themselves. Getting there will need lots of help &amp; support.",rich_dbno,Fri Jun 10 17:08:29 +0000 2016,0,741316115004002305,NA
NicolaSturgeon,95,"@DPJHodges no, I don't. I want people to vote In. But don't let the facts get in your way...",DPJHodges,Mon May 23 17:49:55 +0000 2016,60,734803561045995521,NA
vote_leave,133,"Boirs: 'We will be vindicated by history' #VoteLeave #ProjectHope #IndependenceDay
https://t.co/sCuxffIoP0",,Thu Jun 23 11:59:03 +0000 2016,123,745949286429450242,NA
David_Cameron,102,"Once a detailed plan has been agreed with the Libyan authorities, the UK will send a UK training team to assist in its implementation.",,Fri May 27 09:16:07 +0000 2016,54,736123810844282880,NA
David_Cameron,3689,The Leave campaign is wrong to say there'll be a 2nd referendum if we vote to remain in the EU. This is a referendum and not a neverendum.,,Tue May 17 13:24:19 +0000 2016,4016,732562392131997697,NA
vote_leave,336,The UK doesn't have to be part of a political union in order to cooperate with Europe on security issues #VoteLeave https://t.co/ClstUVRyex,,Sun May 22 19:34:10 +0000 2016,501,734467409663414272,https://pbs.twimg.com/media/CjFaN6bXAAETpYq.jpg
vote_leave,62,"The Foreign Secretary, Philip Hammond, has admitted that a free trade agreement ‘would be relatively simple to negotiate’ #InOrOut",,Thu Jun 02 19:20:07 +0000 2016,68,738450138520289280,NA
peoplesvote_hq,9,Download our essential #Eurovision pack ready for tonight - full of the facts you need to know: https://t.co/odbh5d7pCc,,Sat May 14 11:49:01 +0000 2016,16,731451245727260672,NA
LeaveEUOfficial,103,READ our messenger article from two farmers on their reasons of wanting to leave the EU https://t.co/2LGkwmi6ld https://t.co/3g5lFGq0c8,,Sun May 01 06:00:45 +0000 2016,138,726652558740180992,https://pbs.twimg.com/media/ChWWpsrWIAEkRS5.jpg
LeaveEUOfficial,79,"Read our latest blog to find out why a EU-UK Free Trade Agreement is in everyone's interest!
https://t.co/6BjOvJAdsY https://t.co/vqyAIchs5c",,Wed Apr 20 06:56:47 +0000 2016,114,722680394097815554,https://pbs.twimg.com/media/Cgd5_AUWIAA_BnI.jpg
vote_leave,78,"If there's a positive case for staying in the EU, why has the PM only focused on scaremongering? #InOrOut",,Thu Jun 02 19:47:20 +0000 2016,74,738456988363968512,NA
NicolaSturgeon,11,@seankenny_f13 thank you!,mrkenny_ed,Tue May 10 10:34:25 +0000 2016,2,729982919301844992,NA
GiselaStuart,1,@SHSKHead that is very kind. Thank you for opening your school to us. Good to meet you and your staff and pupils,SHSKHead,Fri Jun 03 22:43:54 +0000 2016,1,738863808819658752,NA
vote_leave,191,"Boris Johnson: ""The Remain camp has failed to answer the fundamental question. How can we control immigration as long as we are in the EU?""",,Sun Jun 12 19:24:55 +0000 2016,178,742075226519928832,NA
SadiqKhan,3580,Thousands of Londoners stand shoulder to shoulder with Orlando and #LGBT+ people everywhere #OrlandoVigil #lovewins https://t.co/WnecuOK7YD,,Mon Jun 13 18:59:40 +0000 2016,2428,742431258962219008,https://pbs.twimg.com/media/Ck2lJyMWUAE2tLz.jpg
peoplesvote_hq,72,".@Lord_Sugar: ""I've seen plenty of daft ideas in my time &amp; Britain leaving the European Union is one of them""
https://t.co/DLAvZoHjBQ",,Tue May 31 08:21:30 +0000 2016,105,737559614900731905,NA
peoplesvote_hq,25,4/50 Global business leader &amp; Virgin CEO Richard Branson speaks out on dangers of #Brexit: https://t.co/o9PcwO0yQw https://t.co/g6b3Jxccbs,,Wed May 04 11:04:18 +0000 2016,37,727816112981807104,https://pbs.twimg.com/media/Chm42VPWkAAClgg.jpg
vote_leave,53,It is in the EU's interest to strike a free trade deal with the UK as we buy far more them than we sell to them #ITVEURef,,Tue Jun 07 20:35:21 +0000 2016,51,740281012287066112,NA
LeaveEUOfficial,30,But #Obama is not the only one to suppress the nation's spirit.  https://t.co/VcJA8iIDnO,,Sun Apr 24 13:49:06 +0000 2016,39,724233710887940096,NA
Nigel_Farage,422,Two men most likely to be next PM both advocate Australian-style migration system. A sea change in British politics. https://t.co/M4JGDOqnmm,,Wed Jun 01 10:14:19 +0000 2016,300,737950396757446660,NA
peoplesvote_hq,48,"The remain campaign is truly cross-party &amp; has a clear, positive plan for UK &amp; your family's future: https://t.co/4C3agGf3KY #BBCDebate",,Tue Jun 21 20:32:37 +0000 2016,50,745353755391102976,NA
peoplesvote_hq,15,Britain’s new deal with Europe gives us the best of both worlds #StrongerIn https://t.co/tGVTGDj8lX #InOrOut,,Thu Jun 02 19:28:08 +0000 2016,19,738452158291562496,https://pbs.twimg.com/media/Cbqdq3KW0AAWxII.jpg
peoplesvote_hq,26,"Oxford academic Timothy Garton Ash @fromTGA tells us how HE thinks #Brexit could hit the UK. Please RT.
https://t.co/xuvP0zxsBn",,Mon May 16 09:47:02 +0000 2016,59,732145324966346752,NA
Nigel_Farage,1937,"Today is our big opportunity to take back control of our country. Go out there and vote to Leave EU!
https://t.co/OW3RWiKqmP",,Thu Jun 23 10:05:31 +0000 2016,1192,745920712678871040,NA
George_Osborne,24,"Don't damage the Northern Powerhouse: my message with Lab's @SirRichardLeese for @MENnewsdesk
#StrongerIn
https://t.co/EqWBgRPODu",,Tue Jun 21 10:33:07 +0000 2016,13,745202884799770624,NA
LeaveEUOfficial,70,WATCH: Brexit The Movie's guide to the Brussels gravy train https://t.co/1hNQ5X5ilo https://t.co/96nun7tRcZ,,Sun May 15 14:00:30 +0000 2016,137,731846722624880640,https://pbs.twimg.com/media/CigKt09WsAAZRVh.jpg
vote_leave,123,"Amount we send to Brussels each week: £350m. Cost to build a new, fully staffed NHS hospital: £350m. #VoteLeave https://t.co/ysed1FMWZ5",,Fri May 06 20:14:21 +0000 2016,195,728679313063747589,https://pbs.twimg.com/ext_tw_video_thumb/728679261742190592/pu/img/YHi7OovvIv1ViODw.jpg
peoplesvote_hq,44,The top 10 green reasons for staying in the EU. Our environment is better off IN Europe. https://t.co/fwqYG7X7Uz https://t.co/OUX62iW9z8,,Mon May 02 10:34:18 +0000 2016,99,727083788598140928,https://pbs.twimg.com/media/Chce1l6WYAAoEn8.jpg
andrealeadsom,125,"Our Farming Minister, George Eustice MP, says we need to Take Back Control of our countryside... https://t.co/YoZZpj4wXN",,Sat Jun 11 20:55:04 +0000 2016,147,741735526076698624,NA
PennyMordaunt,3,Meeting with Minister for Portsmouth and Council leadership regarding events and projects we need support on over next 12 months.,,Tue May 31 11:56:16 +0000 2016,1,737613666070106113,NA
vote_leave,92,"Michael Gove, @BorisJohnson and @GiselaStuart write to the PM asking him to set out the facts on EU immigration https://t.co/IvaMSFrb0P",,Sun May 29 12:26:27 +0000 2016,85,736896486336827392,NA
vote_leave,59,If we #VoteLeave on 23 June we can #TakeControl of the £350m we send to the EU every week. https://t.co/Cx9QlybgK1,,Wed Apr 20 10:51:08 +0000 2016,76,722739372521603072,https://pbs.twimg.com/media/CgevoTiXIAAlmDl.jpg
BorisJohnson,885,Less than 3 days until your chance to Vote Leave + take control of our country’s destiny. Sign up to join me here: https://t.co/wdQxrtsLFl,,Mon Jun 20 17:58:21 +0000 2016,590,744952543327981569,NA
RuthDavidsonMSP,202,"Person X leaves campaign A for reason F.
A: ""was she even in our campaign?""
Media: ""let's dicuss if X was in A or not &amp; ignore F""
A:*smiles*",,Mon Jun 20 08:15:23 +0000 2016,149,744805834996125697,NA
peoplesvote_hq,32,"Former Tesco, Sainsbury’s, M &amp; S and B&amp;Q chiefs say #Brexit would be devastating to UK economy https://t.co/G4G7JPwJkq",,Sun May 22 10:10:04 +0000 2016,67,734325448050642944,NA
andrealeadsom,0,Have you woken up to news about #fracking? This short video explains https://t.co/jgByC2c1C4,,Tue May 24 11:06:03 +0000 2016,0,735064310989361152,NA
LeaveEUOfficial,64,Listen: Legendary entrepreneur Jim Mellon thinks the European single currency will be forced to disband within years https://t.co/8wvZ1gv4Cc,,Mon Apr 25 10:41:50 +0000 2016,75,724548968106082305,NA
peoplesvote_hq,28,"For security, for trade, for our economy - Theresa May is clear that Britain is #StrongerIn Europe https://t.co/tn327IFIuo",,Sun Apr 24 11:45:23 +0000 2016,43,724202573595598849,https://pbs.twimg.com/media/CgziZyUWYAEeSTo.jpg
vote_leave,122,Osborne claims we would lose control of our economy if we #VoteLeave. But we can't even decide VAT on tampons! What control? #BBCDebate,,Wed Jun 08 18:32:20 +0000 2016,155,740612438970765312,NA
peoplesvote_hq,23,"Obama is clear: In the EU we have more influence, and it strengthens the UK-US special relationship. #InOrOut https://t.co/0pKNNvd2NJ",,Thu Jun 02 19:45:38 +0000 2016,41,738456560947585024,https://pbs.twimg.com/media/CgqdhvFWsAAmMOX.jpg
